Time,TargetX0,CurrentX0,VelX0,ErrorX0,PIDOutX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,VelY0,ErrorY0,PIDOutY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,VelX1,ErrorX1,PIDOutX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,VelY1,ErrorY1,PIDOutY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,VelX2,ErrorX2,PIDOutX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,VelY2,ErrorY2,PIDOutY2,PTermY2,ITermY2,DTermY2
29.4,5,5.09891,-0.00342106,-0.0989095,-0.00127803,-0.148621,0.14323,0.00411238,7.3094,7.41305,-0.00358496,-0.103648,-0.00133925,-0.155741,0.150092,0.00430939,3,3.04229,-0.00146273,-0.0422904,-0.000546441,-0.0635453,0.0612406,0.00175831,3.8453,3.89951,-0.00187488,-0.0542064,-0.00070041,-0.0814503,0.0784961,0.00225375,7,7.07048,-0.00243789,-0.070484,-0.000910735,-0.105909,0.102068,0.00293052,3.8453,3.89951,-0.00187488,-0.0542064,-0.00070041,-0.0814503,0.0784961,0.00225375
29.45,5,5.09874,-0.00341516,-0.0987388,-0.00127582,-0.148364,0.142983,0.00410528,7.3094,7.41287,-0.00357877,-0.103469,-0.00133694,-0.155472,0.149833,0.00430195,3,3.04222,-0.00146021,-0.0422174,-0.000545498,-0.0634356,0.0611348,0.00175528,3.8453,3.89941,-0.00187164,-0.0541128,-0.000699201,-0.0813096,0.0783606,0.00224986,7,7.07036,-0.00243368,-0.0703623,-0.000909163,-0.105726,0.101891,0.00292546,3.8453,3.89941,-0.00187164,-0.0541128,-0.000699201,-0.0813096,0.0783606,0.00224986
29.5,5,5.09857,-0.00340926,-0.0985683,-0.00127362,-0.148108,0.142736,0.00409819,7.3094,7.41269,-0.00357259,-0.103291,-0.00133463,-0.155204,0.149575,0.00429453,3,3.04214,-0.00145769,-0.0421445,-0.000544556,-0.0633261,0.0610293,0.00175225,3.8453,3.89932,-0.00186841,-0.0540194,-0.000697994,-0.0811693,0.0782253,0.00224597,7,7.07024,-0.00242948,-0.0702409,-0.000907593,-0.105543,0.101715,0.00292041,3.8453,3.89932,-0.00186841,-0.0540194,-0.000697994,-0.0811693,0.0782253,0.00224597
29.55,5,5.0984,-0.00340338,-0.0983981,-0.00127142,-0.147852,0.14249,0.00409111,7.3094,7.41251,-0.00356643,-0.103112,-0.00133233,-0.154936,0.149316,0.00428711,3,3.04207,-0.00145517,-0.0420718,-0.000543616,-0.0632168,0.0609239,0.00174922,3.8453,3.89923,-0.00186519,-0.0539262,-0.000696789,-0.0810291,0.0780902,0.0022421,7,7.07012,-0.00242528,-0.0701196,-0.000906027,-0.105361,0.10154,0.00291537,3.8453,3.89923,-0.00186519,-0.0539262,-0.000696789,-0.0810291,0.0780902,0.0022421
29.6,5,5.09823,-0.0033975,-0.0982282,-0.00126922,-0.147597,0.142244,0.00408405,7.3094,7.41234,-0.00356027,-0.102934,-0.00133003,-0.154668,0.149059,0.00427971,3,3.042,-0.00145266,-0.0419991,-0.000542677,-0.0631076,0.0608187,0.0017462,3.8453,3.89913,-0.00186197,-0.0538331,-0.000695586,-0.0808892,0.0779554,0.00223823,7,7.07,-0.0024211,-0.0699985,-0.000904462,-0.105179,0.101365,0.00291034,3.8453,3.89913,-0.00186197,-0.0538331,-0.000695586,-0.0808892,0.0779554,0.00223823
29.65,5,5.09806,-0.00339163,-0.0980587,-0.00126703,-0.147342,0.141998,0.004077,7.3094,7.41216,-0.00355412,-0.102756,-0.00132773,-0.154401,0.148801,0.00427232,3,3.04193,-0.00145015,-0.0419266,-0.000541741,-0.0629987,0.0607137,0.00174319,3.8453,3.89904,-0.00185875,-0.0537401,-0.000694385,-0.0807496,0.0778208,0.00223436,7,7.06988,-0.00241692,-0.0698777,-0.000902901,-0.104998,0.10119,0.00290532,3.8453,3.89904,-0.00185875,-0.0537401,-0.000694385,-0.0807496,0.0778208,0.00223436
29.7,5,5.09789,-0.00338578,-0.0978894,-0.00126484,-0.147088,0.141753,0.00406996,7.3094,7.41198,-0.00354799,-0.102579,-0.00132544,-0.154135,0.148544,0.00426495,3,3.04185,-0.00144765,-0.0418542,-0.000540805,-0.0628899,0.0606089,0.00174018,3.8453,3.89895,-0.00185554,-0.0536473,-0.000693186,-0.0806102,0.0776865,0.0022305,7,7.06976,-0.00241274,-0.069757,-0.000901342,-0.104817,0.101015,0.0029003,3.8453,3.89895,-0.00185554,-0.0536473,-0.000693186,-0.0806102,0.0776865,0.0022305
29.75,5,5.09772,-0.00337993,-0.0977204,-0.00126266,-0.146834,0.141508,0.00406293,7.3094,7.4118,-0.00354186,-0.102402,-0.00132315,-0.153869,0.148288,0.00425758,3,3.04178,-0.00144515,-0.041782,-0.000539872,-0.0627813,0.0605043,0.00173718,3.8453,3.89885,-0.00185234,-0.0535547,-0.000691989,-0.080471,0.0775524,0.00222665,7,7.06964,-0.00240858,-0.0696366,-0.000899786,-0.104636,0.10084,0.00289529,3.8453,3.89885,-0.00185234,-0.0535547,-0.000691989,-0.080471,0.0775524,0.00222665
29.8,5,5.09755,-0.0033741,-0.0975517,-0.00126048,-0.146581,0.141264,0.00405592,7.3094,7.41163,-0.00353575,-0.102225,-0.00132087,-0.153603,0.148032,0.00425023,3,3.04171,-0.00144265,-0.0417098,-0.00053894,-0.062673,0.0603998,0.00173418,3.8453,3.89876,-0.00184914,-0.0534623,-0.000690795,-0.0803321,0.0774185,0.00222281,7,7.06952,-0.00240442,-0.0695164,-0.000898233,-0.104455,0.100666,0.00289029,3.8453,3.89876,-0.00184914,-0.0534623,-0.000690795,-0.0803321,0.0774185,0.00222281
29.85,5,5.09738,-0.00336827,-0.0973833,-0.0012583,-0.146328,0.14102,0.00404892,7.3094,7.41145,-0.00352964,-0.102049,-0.00131859,-0.153338,0.147776,0.0042429,3,3.04164,-0.00144016,-0.0416378,-0.000538009,-0.0625648,0.0602956,0.00173118,3.8453,3.89867,-0.00184595,-0.05337,-0.000689602,-0.0801934,0.0772848,0.00221897,7,7.0694,-0.00240027,-0.0693964,-0.000896682,-0.104275,0.100493,0.0028853,3.8453,3.89867,-0.00184595,-0.05337,-0.000689602,-0.0801934,0.0772848,0.00221897
29.9,-5,5.07272,-0.493301,-10.0727,-10,-15.1461,0.115777,-239.996,2.3094,7.38678,-0.493459,-5.07738,-10,-7.65307,0.135021,-119.996,-7,3.01707,-0.491411,-10.0171,-10,-15.0625,0.0351915,-239.998,-1.1547,3.87408,-0.491809,-5.02878,-10,-7.58005,0.0646514,-119.998,-3,7.04478,-0.492352,-10.0448,-10,-15.1041,0.0753191,-239.997,-1.1547,3.87408,-0.491809,-5.02878,-10,-7.58005,0.0646514,-119.998
29.95,-5,5.02405,-0.973435,-10.024,-10,-15.1091,0.090595,0.591961,2.3094,7.34569,-0.821768,-5.03629,-6.90159,-7.61606,0.122328,0.592151,-7,2.96849,-0.971583,-9.96849,-10,-15.0256,0.0101488,0.589694,-1.1547,3.83307,-0.820118,-4.98777,-6.90092,-7.54317,0.0520795,0.590171,-3,6.99615,-0.972505,-9.99615,-10,-15.0672,0.0502072,0.590823,-1.1547,3.83307,-0.820118,-4.98777,-6.90092,-7.54317,0.0520795,0.590171
30,-5,4.95185,-1.44397,-9.95185,-10,-15.0361,0.0655349,1.16812,2.3094,7.2896,-1.1218,-4.9802,-6.45857,-7.55443,0.109737,0.986121,-7,2.89638,-1.44215,-9.89638,-10,-14.9527,-0.0147724,1.1659,-1.1547,3.77707,-1.12015,-4.93177,-6.45791,-7.48166,0.03961,0.984141,-3,6.924,-1.44306,-9.924,-10,-14.9942,0.0252168,1.16701,-1.1547,3.77707,-1.12015,-4.93177,-6.45791,-7.48166,0.03961,0.984141
30.05,-5,4.85659,-1.90509,-9.85659,-10,-14.9278,0.0406553,1.73276,2.3094,7.21986,-1.39468,-4.91046,-6.02685,-7.4703,0.0972866,1.34616,-7,2.80122,-1.90331,-9.80122,-10,-14.8446,-0.0395134,1.73058,-1.1547,3.70741,-1.39303,-4.86211,-6.02618,-7.39765,0.0272806,1.34418,-3,6.82879,-1.90419,-9.82879,-10,-14.886,0.00040679,1.73167,-1.1547,3.70741,-1.39303,-4.86211,-6.02618,-7.39765,0.0272806,1.34418
30.1,-5,4.73874,-2.35699,-9.73874,-10,-14.7849,0.0160138,2.2861,2.3094,7.13779,-1.64153,-4.82839,-5.60707,-7.36569,0.0850104,1.67362,-7,2.68345,-2.35524,-9.68345,-10,-14.7018,-0.0640164,2.28397,-1.1547,3.62542,-1.63989,-4.78012,-5.60641,-7.29317,0.0151253,1.67164,-3,6.71099,-2.35611,-9.71099,-10,-14.7432,-0.0241652,2.28503,-1.1547,3.62542,-1.63989,-4.78012,-5.60641,-7.29317,0.0151253,1.67164
30.15,-5,4.59875,-2.79985,-9.59875,-10,-14.6081,-0.00833305,2.82838,2.3094,7.04461,-1.86349,-4.73521,-5.1998,-7.24258,0.0729394,1.96984,-7,2.54355,-2.79814,-9.54355,-10,-14.5252,-0.088225,2.82629,-1.1547,3.53233,-1.86185,-4.68703,-5.19914,-7.17018,0.00317503,1.96786,-3,6.57104,-2.79899,-9.57104,-10,-14.5665,-0.0484427,2.82733,-1.1547,3.53233,-1.86185,-4.68703,-5.19914,-7.17018,0.00317503,1.96786
30.2,-5,4.43706,-3.23385,-9.43706,-10,-14.3981,-0.0323299,3.35981,2.3094,6.94153,-2.06169,-4.63213,-4.80552,-7.10282,0.0611014,2.23619,-7,2.38194,-3.23217,-9.38194,-10,-14.3153,-0.112084,3.35776,-1.1547,3.42932,-2.06005,-4.58403,-4.80487,-7.03054,-0.00854254,2.23422,-3,6.40939,-3.23301,-9.40939,-10,-14.3566,-0.0723702,3.35879,-1.1547,3.42932,-2.06005,-4.58403,-4.80487,-7.03054,-0.00854254,2.23422
30.25,-5,4.2541,-3.65917,-9.2541,-10,-14.1556,-0.0559226,3.88062,2.3094,6.82966,-2.23727,-4.52026,-4.42464,-6.94819,0.0495211,2.47403,-7,2.19906,-3.65753,-9.19906,-10,-14.0729,-0.135539,3.87861,-1.1547,3.31754,-2.23562,-4.47224,-4.42398,-6.87604,-0.0200026,2.47206,-3,6.22647,-3.65835,-9.22647,-10,-14.1141,-0.0958937,3.87961,-1.1547,3.31754,-2.23562,-4.47224,-4.42398,-6.87604,-0.0200026,2.47206
30.3,-5,4.05136,-4.05488,-9.05136,-9.5692,-13.8812,-0.0790578,4.39101,2.3094,6.7101,-2.39134,-4.4007,-4.05745,-6.7804,0.0382204,2.68472,-7,1.9964,-4.05322,-8.9964,-9.56809,-13.7986,-0.158536,4.38904,-1.1547,3.19806,-2.38969,-4.35276,-4.0568,-6.70837,-0.0311832,2.68275,-3,6.02377,-4.05404,-9.02377,-9.56864,-13.8397,-0.11896,4.39002,-1.1547,3.19806,-2.38969,-4.35276,-4.0568,-6.70837,-0.0311832,2.68275
30.35,-5,3.83108,-4.40561,-8.83108,-8.81287,-13.577,-0.101686,4.86585,2.3094,6.58385,-2.52502,-4.27445,-3.70422,-6.60105,0.0272187,2.86961,-7,1.7762,-4.40393,-8.7762,-8.81177,-13.4946,-0.181027,4.86386,-1.1547,3.07189,-2.52337,-4.22659,-3.70357,-6.52914,-0.0420651,2.86763,-3,5.80353,-4.40477,-8.80353,-8.81231,-13.5356,-0.141519,4.86485,-1.1547,3.07189,-2.52337,-4.22659,-3.70357,-6.52914,-0.0420651,2.86763
30.4,-5,3.5954,-4.7136,-8.5954,-8.08364,-13.2466,-0.123764,5.28673,2.3094,6.45188,-2.63941,-4.14248,-3.36511,-6.41167,0.0165326,3.03002,-7,1.54061,-4.7119,-8.54061,-8.08256,-13.1643,-0.202968,5.28472,-1.1547,2.94,-2.63777,-4.0947,-3.36447,-6.33989,-0.0526316,3.02805,-3,5.56789,-4.71274,-8.56789,-8.0831,-13.2053,-0.163528,5.28572,-1.1547,2.94,-2.63777,-4.0947,-3.36447,-6.33989,-0.0526316,3.02805
30.45,-5,3.34634,-4.98105,-8.34634,-7.38203,-12.8931,-0.145252,5.65632,2.3094,6.3151,-2.73559,-4.0057,-3.04025,-6.21371,0.00617638,3.16729,-7,1.29164,-4.97932,-8.29164,-7.38096,-12.8109,-0.224319,5.65428,-1.1547,2.8033,-2.73395,-3.958,-3.0396,-6.14205,-0.0628683,3.16532,-3,5.31888,-4.98018,-8.31888,-7.38149,-12.8518,-0.184948,5.65529,-1.1547,2.8033,-2.73395,-3.958,-3.0396,-6.14205,-0.0628683,3.16532
30.5,-5,3.08584,-5.21014,-8.08584,-6.70838,-12.5195,-0.166118,5.97726,2.3094,6.17437,-2.81463,-3.86496,-2.72967,-6.00854,-0.00383786,3.28271,-7,1.03122,-5.2084,-8.03122,-6.70732,-12.4375,-0.245049,5.97519,-1.1547,2.66265,-2.81299,-3.81736,-2.72903,-5.93701,-0.0727634,3.28074,-3,5.05842,-5.20926,-8.05842,-6.70785,-12.4783,-0.205745,5.97622,-1.1547,2.66265,-2.81299,-3.81736,-2.72903,-5.93701,-0.0727634,3.28074
30.55,-5,2.81569,-5.40302,-7.81569,-6.06293,-12.1288,-0.186333,6.25216,2.3094,6.03049,-2.87758,-3.72109,-2.43339,-5.79745,-0.0135003,3.37756,-7,0.76116,-5.40126,-7.76116,-6.06188,-12.0468,-0.265127,6.25008,-1.1547,2.51886,-2.87594,-3.67356,-2.43275,-5.72603,-0.0823067,3.37559,-3,4.78831,-5.40214,-7.78831,-6.0624,-12.0876,-0.225891,6.25112,-1.1547,2.51886,-2.87594,-3.67356,-2.43275,-5.72603,-0.0823067,3.37559
30.6,-5,2.5376,-5.5618,-7.5376,-5.44578,-11.7235,-0.205872,6.48362,2.3094,5.88421,-2.92544,-3.57481,-2.15134,-5.58163,-0.022803,3.45309,-7,0.483158,-5.56003,-7.48316,-5.44475,-11.6417,-0.284529,6.48151,-1.1547,2.37267,-2.9238,-3.52737,-2.1507,-5.51034,-0.0914906,3.45113,-3,4.51027,-5.56091,-7.51027,-5.44527,-11.6825,-0.245362,6.48256,-1.1547,2.37267,-2.9238,-3.52737,-2.1507,-5.51034,-0.0914906,3.45113
30.65,-5,2.25317,-5.68855,-7.25317,-4.85695,-11.3064,-0.224716,6.67416,2.3094,5.73625,-2.95922,-3.42685,-1.88343,-5.36222,-0.03174,3.51053,-7,0.19882,-5.68677,-7.19882,-4.85594,-11.2247,-0.303237,6.67204,-1.1547,2.22479,-2.95759,-3.37949,-1.8828,-5.29105,-0.100309,3.50857,-3,4.22588,-5.68766,-7.22588,-4.85644,-11.2654,-0.264138,6.67309,-1.1547,2.22479,-2.95759,-3.37949,-1.8828,-5.29105,-0.100309,3.50857
30.7,-5,1.9639,-5.7853,-6.9639,-4.29634,-10.8798,-0.242849,6.82626,2.3094,5.58726,-2.97988,-3.27786,-1.62952,-5.14028,-0.0403072,3.55106,-7,-0.0903557,-5.78351,-6.90964,-4.29534,-10.7982,-0.321234,6.82412,-1.1547,2.07588,-2.97825,-3.23058,-1.62889,-5.06923,-0.108758,3.5491,-3,3.93666,-5.7844,-6.93666,-4.29584,-10.8388,-0.282202,6.82519,-1.1547,2.07588,-2.97825,-3.23058,-1.62889,-5.06923,-0.108758,3.5491
30.75,-5,1.6712,-5.85402,-6.6712,-3.76375,-10.4459,-0.260259,6.94236,2.3094,5.43784,-2.98837,-3.12844,-1.38943,-4.91679,-0.0485018,3.57586,-7,-0.382966,-5.85221,-6.61703,-3.76277,-10.3645,-0.338509,6.94021,-1.1547,1.92654,-2.98674,-3.08124,-1.3888,-4.84586,-0.116834,3.5739,-3,3.64401,-5.85311,-6.64401,-3.76326,-10.405,-0.299544,6.94128,-1.1547,1.92654,-2.98674,-3.08124,-1.3888,-4.84586,-0.116834,3.5739
30.8,-5,1.37637,-5.89663,-6.37637,-3.25892,-10.0068,-0.276937,7.02483,2.3094,5.28856,-2.98558,-2.97916,-1.16294,-4.69266,-0.0563229,3.58604,-7,-0.677707,-5.89481,-6.32229,-3.25795,-9.92555,-0.355051,7.02265,-1.1547,1.77734,-2.98395,-2.93204,-1.16231,-4.62186,-0.124537,3.58408,-3,3.34922,-5.89571,-6.34922,-3.25843,-9.96601,-0.316154,7.02374,-1.1547,1.77734,-2.98395,-2.93204,-1.16231,-4.62186,-0.124537,3.58408
30.85,-5,1.08062,-5.91499,-6.08062,-2.78148,-9.56456,-0.292878,7.07595,2.3094,5.13994,-2.97241,-2.83054,-0.949811,-4.46874,-0.0637708,3.5827,-7,-0.973364,-5.91316,-6.02664,-2.78053,-9.48344,-0.370857,7.07377,-1.1547,1.6288,-2.97079,-2.7835,-0.949185,-4.39806,-0.131867,3.58075,-3,3.05352,-5.91407,-6.05352,-2.781,-9.52383,-0.332027,7.07486,-1.1547,1.6288,-2.97079,-2.7835,-0.949185,-4.39806,-0.131867,3.58075
30.9,-5,0.785077,-5.91091,-5.78508,-2.33103,-9.12093,-0.308079,7.09799,2.3094,4.99246,-2.9497,-2.68305,-0.749761,-4.24581,-0.0708471,3.5669,-7,-1.26882,-5.90907,-5.73118,-2.33009,-9.03995,-0.385923,7.09579,-1.1547,1.4814,-2.94808,-2.6361,-0.749138,-4.17525,-0.138826,3.56494,-3,2.75802,-5.90998,-5.75802,-2.33056,-9.08028,-0.347161,7.09688,-1.1547,1.4814,-2.94808,-2.6361,-0.749138,-4.17525,-0.138826,3.56494
30.95,-5,0.49077,-5.88614,-5.49077,-1.90707,-8.67762,-0.322542,7.09309,2.3094,4.84654,-2.91827,-2.53714,-0.562493,-4.02458,-0.0775548,3.53964,-7,-1.56303,-5.88429,-5.43697,-1.90614,-8.59677,-0.400251,7.09088,-1.1547,1.33557,-2.91665,-2.49027,-0.561872,-3.95415,-0.145416,3.53769,-3,2.46376,-5.88521,-5.46376,-1.9066,-8.63703,-0.361556,7.09198,-1.1547,1.33557,-2.91665,-2.49027,-0.561872,-3.95415,-0.145416,3.53769
31,-5,0.198652,-5.84236,-5.19865,-1.50906,-8.23616,-0.336269,7.06336,2.3094,4.7026,-2.8789,-2.3932,-0.387684,-3.80571,-0.0838976,3.50193,-7,-1.85506,-5.8405,-5.14494,-1.50815,-8.15545,-0.413844,7.06114,-1.1547,1.1917,-2.87728,-2.3464,-0.387065,-3.7354,-0.151642,3.49998,-3,2.17169,-5.84143,-5.17169,-1.5086,-8.19564,-0.375215,7.06225,-1.1547,1.1917,-2.87728,-2.3464,-0.387065,-3.7354,-0.151642,3.49998
31.05,-5,-0.0904076,-5.78119,-4.90959,-1.13641,-7.79798,-0.349266,7.01083,2.3094,4.56098,-2.83235,-2.25158,-0.224992,-3.58979,-0.0898806,3.45468,-7,-2.14402,-5.77933,-4.85598,-1.13552,-7.71741,-0.426706,7.0086,-1.1547,1.05017,-2.83073,-2.20487,-0.224375,-3.5196,-0.157508,3.45274,-3,1.88267,-5.78026,-4.88267,-1.13596,-7.75753,-0.388144,7.00971,-1.1547,1.05017,-2.83073,-2.20487,-0.224375,-3.5196,-0.157508,3.45274
31.1,-5,-0.375618,-5.70421,-4.62438,-0.788494,-7.36439,-0.361539,6.93743,2.3094,4.42201,-2.77933,-2.11261,-0.074059,-3.37737,-0.0955096,3.39882,-7,-2.42914,-5.70234,-4.57086,-0.787613,-7.28396,-0.438846,6.9352,-1.1547,0.91128,-2.77771,-2.06598,-0.0734436,-3.3073,-0.16302,3.39688,-3,1.59751,-5.70327,-4.59751,-0.788052,-7.32401,-0.400351,6.93631,-1.1547,0.91128,-2.77771,-2.06598,-0.0734436,-3.3073,-0.16302,3.39688
31.15,-5,-0.656262,-5.61289,-4.34374,-0.464625,-6.93657,-0.3731,6.84505,2.3094,4.28599,-2.72054,-1.97659,0.0654876,-3.16892,-0.100791,3.3352,-7,-2.70969,-5.61102,-4.29031,-0.463757,-6.85629,-0.450273,6.84281,-1.1547,0.775334,-2.71892,-1.93003,0.0661009,-3.09897,-0.168185,3.33326,-3,1.31691,-5.61195,-4.31691,-0.464189,-6.89627,-0.411845,6.84392,-1.1547,0.775334,-2.71892,-1.93003,0.0661009,-3.09897,-0.168185,3.33326
31.2,-5,-0.931696,-5.50867,-4.0683,-0.164099,-6.51561,-0.38396,6.73547,2.3094,4.15316,-2.65662,-1.84375,0.194032,-2.96488,-0.105733,3.26464,-7,-2.98503,-5.50679,-4.01497,-0.163244,-6.43546,-0.460999,6.73322,-1.1547,0.642583,-2.655,-1.79728,0.194643,-2.89505,-0.17301,3.2627,-3,1.04153,-5.50773,-4.04153,-0.163669,-6.47537,-0.422637,6.73434,-1.1547,0.642583,-2.655,-1.79728,0.194643,-2.89505,-0.17301,3.2627
31.25,-5,-1.20134,-5.39292,-3.79866,0.113821,-6.10246,-0.394131,6.61041,2.3094,4.02375,-2.5882,-1.71434,0.311967,-2.76563,-0.110342,3.18794,-7,-3.25458,-5.39104,-3.74542,0.114663,-6.02245,-0.471036,6.60815,-1.1547,0.513254,-2.58659,-1.66795,0.312576,-2.69593,-0.177504,3.18601,-3,0.771928,-5.39198,-3.77193,0.114244,-6.06229,-0.432741,6.60928,-1.1547,0.513254,-2.58659,-1.66795,0.312576,-2.69593,-0.177504,3.18601
31.3,-5,-1.46469,-5.26694,-3.53531,0.369892,-5.69799,-0.403627,6.47151,2.3094,3.89795,-2.51587,-1.58855,0.419693,-2.57152,-0.114628,3.10584,-7,-3.51784,-5.26505,-3.48216,0.370722,-5.61813,-0.4804,6.46925,-1.1547,0.387541,-2.51426,-1.54224,0.420301,-2.50193,-0.181673,3.10391,-3,0.508629,-5.26599,-3.50863,0.370309,-5.65789,-0.442171,6.47037,-1.1547,0.387541,-2.51426,-1.54224,0.420301,-2.50193,-0.181673,3.10391
31.35,-5,-1.72129,-5.13196,-3.27871,0.604895,-5.30297,-0.412465,6.32033,2.3094,3.77594,-2.44019,-1.46654,0.517617,-2.38283,-0.118599,3.01904,-7,-3.77434,-5.13007,-3.22566,0.605712,-5.22325,-0.489105,6.31806,-1.1547,0.265612,-2.43858,-1.42031,0.518223,-2.31336,-0.185529,3.01711,-3,0.252078,-5.13101,-3.25208,0.605305,-5.26294,-0.450942,6.31919,-1.1547,0.265612,-2.43858,-1.42031,0.518223,-2.31336,-0.185529,3.01711
31.4,-5,-1.97075,-4.98916,-3.02925,0.819621,-4.91807,-0.420662,6.15835,2.3094,3.65786,-2.36168,-1.34846,0.606148,-2.19981,-0.122266,2.92823,-7,-4.0237,-4.98727,-2.9763,0.820426,-4.83849,-0.49717,6.15609,-1.1547,0.147608,-2.36008,-1.30231,0.606752,-2.13047,-0.18908,2.9263,-3,0.00266752,-4.98821,-3.00267,0.820025,-4.87812,-0.459073,6.15721,-1.1547,0.147608,-2.36008,-1.30231,0.606752,-2.13047,-0.18908,2.9263
31.45,-5,-2.21273,-4.83965,-2.78727,1.01487,-4.54388,-0.428235,5.98699,2.3094,3.54382,-2.28085,-1.23441,0.685697,-2.02269,-0.125637,2.83402,-7,-4.26559,-4.83776,-2.73441,1.01567,-4.46445,-0.50461,5.98472,-1.1547,0.0336451,-2.27925,-1.18835,0.686299,-1.95346,-0.192336,2.8321,-3,-0.239267,-4.8387,-2.76073,1.01527,-4.504,-0.466579,5.98585,-1.1547,0.0336451,-2.27925,-1.18835,0.686299,-1.95346,-0.192336,2.8321
31.5,-5,-2.44695,-4.68447,-2.55305,1.19146,-4.18091,-0.435204,5.80758,2.3094,3.43391,-2.19816,-1.12451,0.756676,-1.85162,-0.128723,2.73702,-7,-4.49972,-4.68258,-2.50028,1.19225,-4.10161,-0.511446,5.80531,-1.1547,-0.0761829,-2.19656,-1.07852,0.757276,-1.78252,-0.195306,2.7351,-3,-0.473444,-4.68352,-2.52656,1.19186,-4.1411,-0.473481,5.80644,-1.1547,-0.0761829,-2.19656,-1.07852,0.757276,-1.78252,-0.195306,2.7351
31.55,-5,-2.67318,-4.52462,-2.32682,1.35021,-3.82957,-0.441586,5.62137,2.3094,3.32821,-2.11404,-1.01881,0.819493,-1.68676,-0.131534,2.63779,-7,-4.72586,-4.52273,-2.27414,1.35098,-3.75042,-0.517697,5.6191,-1.1547,-0.181805,-2.11244,-0.972895,0.820092,-1.61778,-0.198003,2.63587,-3,-0.699627,-4.52367,-2.30037,1.3506,-3.78983,-0.479797,5.62023,-1.1547,-0.181805,-2.11244,-0.972895,0.820092,-1.61778,-0.198003,2.63587
31.6,-5,-2.89123,-4.36103,-2.10877,1.49192,-3.49023,-0.447403,5.42955,2.3094,3.22676,-2.0289,-0.91736,0.874557,-1.52821,-0.134081,2.53685,-7,-4.94381,-4.35914,-2.05619,1.49268,-3.41122,-0.523382,5.42728,-1.1547,-0.283171,-2.02731,-0.87153,0.875154,-1.45934,-0.200435,2.53493,-3,-0.917631,-4.36008,-2.08237,1.4923,-3.45056,-0.485548,5.42841,-1.1547,-0.283171,-2.02731,-0.87153,0.875154,-1.45934,-0.200435,2.53493
31.65,-5,-3.10096,-4.19455,-1.89904,1.61741,-3.16315,-0.452675,5.23323,2.3094,3.1296,-1.94313,-0.820203,0.922271,-1.37604,-0.136374,2.43469,-7,-5.15345,-4.19266,-1.84655,1.61816,-3.08428,-0.528523,5.23096,-1.1547,-0.380248,-1.94155,-0.774453,0.922866,-1.30729,-0.202614,2.43277,-3,-1.12731,-4.1936,-1.87269,1.61779,-3.12355,-0.490754,5.23209,-1.1547,-0.380248,-1.94155,-0.774453,0.922866,-1.30729,-0.202614,2.43277
31.7,-5,-3.30226,-4.02602,-1.69774,1.72748,-2.84856,-0.457423,5.03346,2.3094,3.03675,-1.85708,-0.727349,0.963032,-1.2303,-0.138425,2.33176,-7,-5.35465,-4.02413,-1.64535,1.72823,-2.76983,-0.533139,5.0312,-1.1547,-0.473023,-1.8555,-0.681678,0.963626,-1.16168,-0.20455,2.32985,-3,-1.32856,-4.02507,-1.67144,1.72786,-2.80903,-0.495436,5.03233,-1.1547,-0.473023,-1.8555,-0.681678,0.963626,-1.16168,-0.20455,2.32985
31.75,-5,-3.49507,-3.85617,-1.50493,1.82294,-2.54661,-0.461667,4.83122,2.3094,2.9482,-1.77108,-0.638795,0.997233,-1.09102,-0.140243,2.2285,-7,-5.54737,-3.85428,-1.45263,1.82368,-2.46802,-0.537253,4.82895,-1.1547,-0.561497,-1.76949,-0.593203,0.997825,-1.02252,-0.206254,2.2266,-3,-1.52133,-3.85522,-1.47867,1.82331,-2.50715,-0.499615,4.83008,-1.1547,-0.561497,-1.76949,-0.593203,0.997825,-1.02252,-0.206254,2.2266
31.8,-5,-3.67936,-3.68572,-1.32064,1.90458,-2.25739,-0.465429,4.62741,2.3094,2.86393,-1.68542,-0.554524,1.02526,-0.958193,-0.14184,2.12529,-7,-5.73156,-3.68384,-1.26844,1.90531,-2.17895,-0.540884,4.62514,-1.1547,-0.645689,-1.68384,-0.509011,1.02585,-0.889805,-0.207737,2.12339,-3,-1.70556,-3.68478,-1.29444,1.90495,-2.21801,-0.503311,4.62627,-1.1547,-0.645689,-1.68384,-0.509011,1.02585,-0.889805,-0.207737,2.12339
31.85,-5,-3.85512,-3.51532,-1.14488,1.97317,-1.98096,-0.468731,4.42287,2.3094,2.78391,-1.60038,-0.474505,1.04749,-0.831786,-0.143227,2.0225,-7,-5.90723,-3.51344,-1.09277,1.97389,-1.90266,-0.544055,4.42061,-1.1547,-0.72563,-1.5988,-0.429071,1.04808,-0.763517,-0.20901,2.0206,-3,-1.88128,-3.51438,-1.11872,1.97353,-1.94165,-0.506547,4.42173,-1.1547,-0.72563,-1.5988,-0.429071,1.04808,-0.763517,-0.20901,2.0206
